date,Y,trimestre,y,XB,C,L,A,z,T_lin,S_lin,I_lin,z_SA,T_final,I_final,y_SA_final,Y_SA_final,epsilon,evento
2006-01-01,30847.1575393322,2006-T1,10.33679988697939,0.04399096439574247,-9.484200285003401e-4,0.044939384424242806,0,10.2928089225837,10.303375102654757,-0.00973214883214315,-8.34031238973409e-4,10.302541071415783,10.348314487079,-8.34031238973409e-4,10.34748045584,31178.38844810459,-0.00914939721222327,
2006-04-01,31879.6466305313,2006-T2,10.369723048480465,0.044939384424242806,0,0.044939384424242806,0,10.3247836640563,10.317518771239957,0.00730404931854719,-3.91565022734852e-5,10.317479614737683,10.3624581556642,-3.91565022734852e-5,10.362418999162,31647.644428475087,0.00605764702075769,
2006-07-01,30845.4787009694,2006-T3,10.33674546108789,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.2934126069354,10.333177814295357,-0.038829935775919,-9.35271584035391e-4,10.332242542711322,10.3781171987196,-9.35271584035391e-4,10.3771819271356,32118.322065314682,-1.57503242196794e-4,
2006-10-01,34056.5018367452,2006-T4,10.435776243033235,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.3924433888807,10.347746346120758,0.0419679825691297,0.002729060190795,10.350475406311553,10.392685730545,0.002729060190795,10.3954147907358,32709.30230979304,0.00689780335647141,
2007-01-01,32552.1680368177,2007-T1,10.390599251772457,0.04399096439574247,-9.484200285003401e-4,0.044939384424242806,0,10.3466082873768,10.359034169841957,-0.010967185019176,-0.00145869744606841,10.357575472395888,10.4039735542662,-0.00145869744606841,10.4025148568202,32942.366925771916,-0.0122941637191973,
2007-04-01,33624.9858516868,2007-T2,10.423024696136373,0.044939384424242806,0,0.044939384424242806,0,10.3780853117122,10.369497397227857,0.00791616746612741,6.7174701817585e-4,10.370169144246033,10.4144367816521,6.7174701817585e-4,10.4151085286703,33359.85562482493,0.00306818499001872,
2007-07-01,32346.2865556234,2007-T3,10.38425450371497,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.3409216495625,10.381303668594457,-0.0387112786014558,-0.00167074043053717,10.37963292816392,10.4262430530187,-0.00167074043053717,10.4245723125882,33677.06472164672,-0.00588532108578858,
2007-10-01,35701.4946608804,2007-T4,10.482947834142873,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.43736583761,10.395007978180956,0.0420812127979939,2.76646630958055e-4,10.395284624811914,10.4399473626052,2.76646630958055e-4,10.4402240092362,34208.314558080376,0.00147387571644961,
2008-01-01,34538.2872276463,2008-T1,10.4498237623891,0.052604235325009754,0.00766485090076695,0.044939384424242806,0,10.3972195270641,10.408158218213456,-0.0121718306720299,0.00123313952268767,10.409391357736144,10.4530976026377,0.00123313952268767,10.4543307421604,34694.30190291739,-0.00154830694616927,
2008-04-01,35308.4860480562,2008-T2,10.471878611992361,0.044939384424242806,0,0.044939384424242806,0,10.4269392275682,10.414345323689057,0.00855509679253017,0.00403880708657489,10.418384130775632,10.4592847081133,0.00403880708657489,10.4633235151999,35007.70696390042,4.87978104730521e-5,
